text,filter_text,intent,is_diff,relabel_intent,tag
trợ lý fuck boi đổi màu cho anh tivi sang màu tía trên phòng thờ lầu trệt 3,trợ lý fuck boi đổi màu cho anh sang màu tía trên lầu trệt,smart.home.set.color,0,smart.home.set.color,O O O O B-commandcommand I-commandcommand O O B-devicedevice O O B-colorcolor O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
thiết lập đèn sân 1 màu màu lam,thiết lập màu màu lam,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
thay đổi màu đèn đứng thứ 3 sang màu hồng,thay đổi màu sang màu hồng,smart.home.set.color,0,smart.home.set.color,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
bật đèn trần garage lầu 2 màu xanh da trời,bật lầu màu xanh da trời,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice B-roomroom B-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor I-colorcolor
bạn giúp mình thay đổi màu sắc đèn rọi thứ 4 sang xanh lam nhá,bạn giúp mình thay đổi màu sắc sang xanh lam nhá,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
trợ lý fuck boi thay đổi màu sắc cho anh quạt trần 4 sang màu màu cam trên phòng nam 1 tầng thượng 10,trợ lý fuck boi thay đổi màu sắc cho anh sang màu màu cam trên tầng thượng,smart.home.set.color,0,smart.home.set.color,O O O O B-commandcommand I-commandcommand I-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
bạn kích hoạt màu van tưới giúp mình nha,bạn kích hoạt màu giúp mình nha,smart.home.set.color,0,smart.home.set.color,O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O
thiết lập của rèm ngang thứ 1 sang xanh lam giúp mình,thiết lập của sang xanh lam giúp mình,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O
thay đổi màu sắc thiết bị đèn treo tường bạn nhé,thay đổi màu sắc thiết bị bạn nhé,smart.home.set.color,True,smart.home.device.onoff,O B-commandcommand I-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O
thay đổi màu sắc mỗi đèn làm việc màu màu xanh da trời,thay đổi màu sắc mỗi màu màu xanh da trời,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor I-colorcolor
thay đổi màu bóng vườn sang màu tía,thay đổi màu sang màu tía,smart.home.set.color,0,smart.home.set.color,O O O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor
xin chào mình cần chế độ màu bóng rủ 4 sang màu lam,xin chào mình cần chế độ màu sang màu lam,smart.home.set.color,0,smart.home.set.color,O O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor
bắt đầu mọi bóng sợi đốt thứ 1 màu màu tím,bắt đầu mọi màu màu tím,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
chỉnh bóng làm việc thứ 2 phòng dành cho nữ thành xanh nước biển,chỉnh thành xanh nước biển,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor
bật quạt trần ở phòng chờ lầu trệt 9 sang trắng,bật ở lầu trệt sang trắng,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor
thay đổi màu đèn bếp sang màu cam,thay đổi màu sang màu cam,smart.home.set.color,0,smart.home.set.color,O O O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor
bạn thay đổi màu sắc giúp mình đèn tranh 1 với,bạn thay đổi màu sắc giúp mình với,smart.home.set.color,0,smart.home.set.color,O O O O O O O B-devicedevice I-devicedevice I-devicedevice O
đèn đứng 3 phòng thu 2 màu màu xanh nước biển,màu màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor I-colorcolor
đổi bóng để bàn thành tím,đổi thành tím,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor
điều chỉnh bóng sưởi sang tía,điều chỉnh sang tía,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-colorcolor
màu lam là màu của đèn cảnh thứ 1,màu lam là màu của,smart.home.set.color,0,smart.home.set.color,B-colorcolor I-colorcolor O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
thay đổi đèn led thứ 2 phòng đọc sách màu xám được không,thay đổi màu xám được không,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor O O
tôi cần command màu bóng huỳnh quang sang màu hồng,tôi cần command màu sang màu hồng,smart.home.set.color,0,smart.home.set.color,O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
em ơi có thể thiết lập rèm ngang thứ 1 sang đỏ không,em ơi có thể thiết lập sang đỏ không,smart.home.set.color,0,smart.home.set.color,O O O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
thiết lập điện thứ 1 sang màu đỏ,thiết lập sang màu đỏ,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
giúp tôi thay đổi bóng downlight 1 màu màu xanh lá,giúp tôi thay đổi màu màu xanh lá,smart.home.set.color,0,smart.home.set.color,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor
bạn giúp tôi chuyển màu bóng máy lạnh thứ 1 thành màu violet nhé,bạn giúp tôi chuyển màu bóng thành màu violet nhé,smart.home.set.color,0,smart.home.set.color,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
thay đổi cho mình màn cửa đơn sang xanh da trời nhé,thay đổi cho mình sang xanh da trời nhé,smart.home.set.color,True,smart.home.device.onoff,O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor O
quạt treo tường thứ 1 phòng làm việc 1 màu xám,màu xám,smart.home.set.color,True,smart.home.device.onoff,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor
tôi muốn kích hoạt của đèn ốp tường 4 trợ lí cute,tôi muốn kích hoạt của trợ lí cute,smart.home.set.color,0,smart.home.set.color,O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
đổi màu bóng hoa sang màu lục giúp tôi,đổi màu sang màu lục giúp tôi,smart.home.set.color,0,smart.home.set.color,O O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O
bạn thay đổi màu sắc giúp mình đèn cổng thứ 4 với,bạn thay đổi màu sắc giúp mình với,smart.home.set.color,0,smart.home.set.color,O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
chỉnh cái rèm đôi hộ bạn với,chỉnh cái hộ bạn với,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice O O O
bật bóng thờ sáng màu xanh da trời,bật sáng màu xanh da trời,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor I-colorcolor
trợ lý béo kích hoạt của bóng thứ 3 sang màu tím ở tầng hầm 8 phòng ủi giúp anh,trợ lý béo kích hoạt của sang màu tím ở tầng hầm giúp anh,smart.home.set.color,True,smart.home.device.onoff,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber B-roomroom I-roomroom O O
đặt đèn học 1 cổng 2 tầng thượng 5 sang màu xanh lá,đặt tầng thượng sang màu xanh lá,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor I-colorcolor
điện màu cam,màu cam,smart.home.set.color,True,smart.home.device.onoff,B-devicedevice B-colorcolor I-colorcolor
điều chỉnh thiết bị quạt trần thứ 3 sang màu lam ở thư viện and lầu trệt 3,điều chỉnh thiết bị sang màu lam ở and lầu trệt,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
đổi màu van nước thứ 4 sang trắng giúp tôi,đổi màu sang trắng giúp tôi,smart.home.set.color,0,smart.home.set.color,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O O
anh muốn em bắt đầu cho anh cái quạt treo tường 2 sang đỏ nhé,anh muốn em bắt đầu cho anh cái sang đỏ nhé,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand I-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
đổi màu bóng sân phòng lễ tân 5 thành lam,đổi màu thành lam,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor
tôi cần thay màu bóng rọi 1 sang xanh nước biển,tôi cần thay màu sang xanh nước biển,smart.home.set.color,True,smart.home.device.onoff,O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor
bạn giúp tôi chuyển màu bóng đèn sân thứ 1 thành xanh lam nhé,bạn giúp tôi chuyển màu bóng thành xanh lam nhé,smart.home.set.color,0,smart.home.set.color,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
mành thứ 4 màu đỏ,màu đỏ,smart.home.set.color,True,smart.home.device.onoff,B-devicedevice I-devicedevice I-devicedevice B-colorcolor I-colorcolor
chào bạn khởi chạy giúp mình màu sắc của kịch bản 4 sang màu hồng với,chào bạn khởi chạy giúp mình màu sắc của sang màu hồng với,smart.home.set.color,0,smart.home.set.color,O O B-commandcommand I-commandcommand O O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
trợ lý béo chế độ của đèn vách 2 sang màu màu xám ở lầu 2 phòng đọc sách giúp anh,trợ lý béo chế độ của sang màu màu xám ở lầu giúp anh,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor O B-floornumberfloornumber I-floornumberfloornumber B-roomroom I-roomroom I-roomroom O O
đổi màu đèn thờ phòng là 1 tầng 9 màu xanh da trời,đổi màu tầng màu xanh da trời,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor I-colorcolor
hãy giúp tôi kích hoạt màu van nước 1 thành màu xanh nước biển ở phòng chung 3 tầng hầm 9,hãy giúp tôi kích hoạt màu thành màu xanh nước biển ở tầng hầm,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor I-colorcolor O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
chế độ thiết bị cửa cuốn thứ 1 sang màu lục ở phòng em nhỏ and tầng thượng 10,chế độ thiết bị sang màu lục ở and tầng thượng,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
đổi màu điều hòa 2 màu xám,đổi màu màu xám,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor
chỉnh cái đèn tròn 4 hộ bạn với,chỉnh cái hộ bạn với,smart.home.set.color,True,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O O
đổi màu sắc của bóng downlight thứ 4 sang tía giúp mình,đổi màu sắc của sang tía giúp mình,smart.home.set.color,0,smart.home.set.color,B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O O
trợ lý béo chạy của đèn sắc màu sang màu màu violet ở lầu trệt 5 tủ giữ đồ 2 giúp anh,trợ lý béo chạy của sang màu màu violet ở lầu trệt giúp anh,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O B-colorcolor I-colorcolor O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber B-roomroom I-roomroom I-roomroom I-roomroom O O
bạn giúp mình chế độ màu đèn vách thứ 3 nhé,bạn giúp mình chế độ màu nhé,smart.home.set.color,0,smart.home.set.color,O O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
thay đổi cho mình bóng led 4 sang màu tím nhé,thay đổi cho mình sang màu tím nhé,smart.home.set.color,0,smart.home.set.color,O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
