text,tag,intent
loại máy bay của vietnam airlines bay từ hạ long đến huế trước 6 giờ chiều,O O O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,aircraft
liệt kê các chuyến bay từ hải phòng đến đà nẵng vào thứ năm ngày hai mươi tư tháng sáu,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
có chuyến bay nào của vietjet khởi hành từ thành phố hồ chí minh không,O O O O O B-airline_name O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O,flight
giá vé hạng hai cho các chuyến bay từ phú quốc đến quy nhơn vào chiều thứ ba là bao nhiêu,O O B-class_type I-class_type O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O O O,airfare
tôi muốn tìm hiểu xem có những chuyến bay nào vào thứ sáu ngày 11 tháng sáu từ huế đến cà mau và sau đó từ cà mau đi cam ranh cảm ơn bạn,O O O O O O O O O O O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O,flight
có chuyến bay thẳng nào từ hạ long đến thành phố vinh mà đến thành phố vinh vào khoảng 12 giờ trưa không,O O O B-connect O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O,flight
tôi muốn xem tất cả các chuyến bay từ thành phố vinh đến tuy hòa,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
thời gian hạ cánh ở thành phố hồ chí minh của chuyến bay rời khỏi hà nội lúc 7h55 sáng là mấy giờ,B-flight_time I-flight_time I-flight_time I-flight_time O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_time.time I-depart_time.time O O O,flight_time
cần bao nhiêu tiền để bay từ hạ long đến thành phố hồ chí minh,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,airfare
tôi muốn một chuyến bay từ bangkok đến moscow mà tạm dừng ở dubai,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name,flight
"ok , chuyến bay đó cũng được , bây giờ chúng tôi muốn đi vào ngày 20 tháng tư từ đà lạt đến hà nội trên chuyến bay một chiều khởi hành muộn nhất vào ban đêm",O O O O O O O O O O O O O O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-round_trip I-round_trip O O B-flight_mod I-flight_mod O B-depart_time.period_of_day I-depart_time.period_of_day,flight
có chuyến bay buổi chiều từ phú quốc đến côn đảo vào khoảng 2 giờ chiều không,O O O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O,flight
cho tôi biết tất cả các chuyến bay từ phú quốc đến hải phòng,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
các chuyến bay khứ hồi từ pleiku đến thành phố thanh hóa,O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
tôi muốn biết loại máy bay nào sẽ được sử dụng vào sáng ngày mồng 7 tháng 7 từ cần thơ đến hà nội,O O O O O O O O O O O O B-depart_time.period_of_day B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,aircraft
các chuyến bay của jetstar từ quy nhơn đến rạch giá,O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
vui lòng cho tôi biết các chuyến bay từ huế đến thành phố hồ chí minh vào thứ tư sau 1 giờ,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,flight
chuyến bay từ chu lai đến điện biên phủ,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
giá vé rẻ nhất giữa hà nội và tehran là bao nhiêu,O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,airfare
hiển thị cho tôi biết tất cả các chuyến bay hàng ngày từ cà mau đến tuy hòa,O O O O O O O O O O B-flight_days I-flight_days O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi xem giá vé từ đà nẵng đến thành phố vinh,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,airfare
liệt kê các chuyến bay không dừng từ đà nẵng đến rạch giá đến trước 6 giờ chiều,O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
bạn có thể cho tôi biết có những chuyến bay buổi sáng nào còn trống từ cần thơ đến huế trước 10 giờ sáng không ?,O O O O O O O O O O B-depart_time.period_of_day I-depart_time.period_of_day O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O O,flight
liệt kê các chuyến bay từ quy nhơn đến cà mau vào buổi tối thứ sáu,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
có những chuyến bay nào vào các ngày thứ bảy từ pleiku đến huế,O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,flight
tôi muốn bay trên hãng hàng không jetstar từ đà nẵng đến thành phố hồ chí minh,O O O O B-airline_name I-airline_name I-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
vui lòng cho tôi biết các hãng hàng không có các chuyến bay từ huế đến busan có điểm dừng ở hà nội,O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name,airline
những hạn chế hàng không đối với các chuyến bay từ buôn ma thuột đến hạ long với giá vé 4 triệu đồng,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-fare_amount I-fare_amount I-fare_amount,restriction
phương tiện giao thông đường bộ nào có thể sử dụng ở bengaluru,O O O O O O O O O O O O B-city_name,ground_service
"tôi muốn mua một vé máy bay từ huế đến hạ long , tôi muốn mua vé hạng hai hoặc vé có giá rẻ nhất",O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-class_type I-class_type B-or O O O B-cost_relative I-cost_relative,airfare
các chuyến bay từ kuala lumpur đến đà nẵng,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
những chuyến bay nào đi từ sofia đến barcelona với điểm dừng ở frankfurt am main,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name,flight
cho tôi biết các chuyến bay từ hà nội đến cần thơ,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
vui lòng cho tôi biết các chuyến bay jetstar đến thành phố hồ chí minh,O O O O O O O O B-airline_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
vui lòng cho tôi biết lịch trình các chuyến bay tôi muốn bay từ hà nội đến đà nẵng vào buổi sáng trước 8 giờ,O O O O O B-flight_time I-flight_time O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,flight_time
chuyến bay sớm nhất nào đi từ cần thơ đến hà nội vào thứ năm,O O B-flight_mod I-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
giá vé một chiều thấp nhất từ hạ long đến huế là bao nhiêu,O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,airfare
loại máy bay nào bay từ hà nội đến thành phố hồ chí minh vào ngày 27 tháng 8,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,aircraft
có những chuyến bay nào từ pleiku đến thanh hóa vào tối mai có phục vụ bữa tối,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.today_relative O O O B-meal_description I-meal_description,flight
vào ngày mùng bốn tháng năm từ hạ long đến huế trên chuyến jetstar 257,O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-airline_name B-flight_number,flight
liệt kê tất cả các chuyến bay đi từ hà nội đến maldives trước 5 giờ sáng thứ năm,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-depart_date.day_name I-depart_date.day_name,flight
giá vé rẻ nhất mà tôi có thể có giữa cam ranh và thành phố hồ chí minh là bao nhiêu,O O B-cost_relative I-cost_relative O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O,airfare
lịch trình của các loại phương tiện giao thông đường bộ từ sân bay ở thành phố vinh vào trung tâm thành phố,B-flight_time I-flight_time O O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O O O O O,ground_service
có những chuyến bay buổi chiều nào còn trống từ hạ long đến thành phố hồ chí minh,O O O O B-depart_time.period_of_day I-depart_time.period_of_day O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
thời gian quá cảnh tối thiểu ở sân bay quốc tế đà nẵng,O O O O O O O B-airport_name I-airport_name I-airport_name I-airport_name I-airport_name I-airport_name,flight_time
cho tôi biết các chuyến bay đến thành phố hồ chí minh từ seoul tạm dừng ở hà nội,O O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name O O O B-stoploc.city_name I-stoploc.city_name,flight
tôi muốn đặt một chuyến bay hạng nhất của vietjet từ chu lai đến phú quốc vào ngày 24 tháng 2,O O O O O O B-class_type I-class_type O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
tôi cần dành nhiều thời gian trong ngày ở hạ long hãy tìm cho tôi một chuyến bay sớm từ hà nội và chuyến bay muộn nhất có thể trở về từ hạ long,O O O O O O O O O B-toloc.city_name I-toloc.city_name O O O O O O O B-flight_mod O B-fromloc.city_name I-fromloc.city_name O O O B-flight_mod I-flight_mod O O O O O B-fromloc.city_name I-fromloc.city_name,flight
cho tôi biết các chuyến bay một chiều rẻ nhất từ thanh hóa đến đà lạt rời thanh hóa từ khoảng giữa trưa đến 2 giờ chiều,O O O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time,flight
từ thành phố hồ chí minh đến cam ranh vào thứ bảy,O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
"tôi cần đưa mười người từ huế đến hải phòng , vui lòng cho tôi biết các chuyến bay trong tuần",O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O B-flight_mod I-flight_mod,flight
