text,intent,is_diff,text_filter,is_diff1,new_intent
giảm màn cuốn 1 garage 5 xuống mức 3,smart.home.decrease.level,0,giảm xuống mức,0,smart.home.decrease.level
giảm thiết bị hắt tường 3 xuống mức 2 giúp mình nhé,smart.home.decrease.level,0,giảm thiết_bị hắt mức 2 mình nhé,0,smart.home.decrease.level
hãy hạ thấp đèn ngủ xuống mức 3,smart.home.decrease.level,0,hãy hạ thấp mức 3,0,smart.home.decrease.level
bạn có thể giúp mình giảm độ sáng của bình nóng lạnh thứ 3 xuống được không,smart.home.decrease.level,0,bạn có_thể giúp mình giảm độ sáng của bình được không,0,smart.home.decrease.level
mình muốn giảm thiết bị bóng làm việc thứ 4 xuống mức 5 bạn nhé,smart.home.decrease.level,0,mình muốn giảm thiết_bị bóng 5 bạn,0,smart.home.decrease.level
giảm đèn tuýp thứ 1 số 2 phòng phòng ngủ con 3 tầng lầu trệt 9,smart.home.decrease.level,0,giảm số phòng lầu,0,smart.home.decrease.level
trợ lí ảo ơi giảm hộ mình cái đèn sắc màu với,smart.home.decrease.level,0,trợ_lí ảo ơi giảm hộ mình cái đèn,0,smart.home.decrease.level
giảm bóng sợi đốt 1 xuống 3 cho mình với,smart.home.decrease.level,0,giảm xuống cho mình với,True,smart.home.decrease.percentage
giảm bóng ốp trần 2 4 garage 2 cấp 1,smart.home.decrease.level,0,giảm cấp 1,0,smart.home.decrease.level
ở sảnh tối tăm quá em giảm giúp anh 5 mức độ của đèn học nhé à quên anh ở tầng tầng thượng 9 nhen,smart.home.decrease.level,0,ở tối_tăm quá em giảm giúp anh 5 của đèn học quên anh ở tầng_tầng thượng 9,0,smart.home.decrease.level
hãy hạ xuống ti vi thứ 2 xuống mức 2,smart.home.decrease.level,0,hãy hạ xuống xuống mức,0,smart.home.decrease.level
em giúp tôi giảm bóng rủ xuống mức 2 nhé anh hơi chói mắt,smart.home.decrease.level,0,em giúp tôi giảm xuống mức nhé anh hơi chói mắt,0,smart.home.decrease.level
bạn có thể giúp mình giảm độ sáng của van nước 3 xuống được không,smart.home.decrease.level,0,bạn có_thể giúp mình giảm độ sáng của van được không,0,smart.home.decrease.level
bạn giảm hộ mình bóng tiết kiệm điện thứ 3 với,smart.home.decrease.level,0,bạn giảm hộ mình,0,smart.home.decrease.level
giảm đi độ sáng bóng ngủ sân đi 1 mức,smart.home.decrease.level,0,giảm đi độ sáng đi mức,0,smart.home.decrease.level
hạ xuống loa phòng họp gia đình 4 xuống mức 2,smart.home.decrease.level,0,hạ xuống mức 2,0,smart.home.decrease.level
giảm đèn treo tường phòng trẻ em 5 tầng trệt 9 cấp 5,smart.home.decrease.level,0,giảm,0,smart.home.decrease.level
giảm đèn hoa thứ 2 xuống mức 3,smart.home.decrease.level,0,giảm xuống mức,0,smart.home.decrease.level
hạ thấp điện thứ 2 xuống mức 2,smart.home.decrease.level,0,hạ thấp xuống mức,0,smart.home.decrease.level
milo hạ thấp màn cửa đơn thứ 4 xuống mức 3 thôi,smart.home.decrease.level,0,milo hạ thấp mức 3,0,smart.home.decrease.level
bạn giảm hộ mình bòng hắt trần 4 với,smart.home.decrease.level,0,bạn giảm hộ mình với,0,smart.home.decrease.level
hello ngày của tôi thật thảm họa bạn giúp tôi giảm đèn trần xuống mức 3 nhé,smart.home.decrease.level,0,hello ngày của tôi thật thảm_họa bạn giúp tôi giảm đèn_trần 3 nhé,0,smart.home.decrease.level
giảm đèn rọi thứ 1 xuống mức 1,smart.home.decrease.level,0,giảm mức 1,0,smart.home.decrease.level
giảm bớt mỗi bóng tiết kiệm điện văn phòng 2 xuống mức 2,smart.home.decrease.level,0,giảm bớt mỗi,0,smart.home.decrease.level
hạ thấp giúp tôi đèn thả lầu trệt 8 đi 1 mức nữa,smart.home.decrease.level,0,hạ thấp giúp tôi đi mức nữa,0,smart.home.decrease.level
bóng học hạ đi 3 mức,smart.home.decrease.level,0,hạ đi mức,0,smart.home.decrease.level
bóng downlight 4 nên được hạ xuống xuống mức 2,smart.home.decrease.level,0,nên được hạ xuống xuống mức,0,smart.home.decrease.level
đèn chùm thứ 1 nên được hạ xuống xuống mức 3,smart.home.decrease.level,0,nên được hạ xuống xuống mức,0,smart.home.decrease.level
mình ở phòng nhà tắm 2 đang hơi lạnh bạn giúp mình giảm đèn làm việc về mức 3 nhé,smart.home.decrease.level,0,mình ở phòng hơi lạnh bạn giúp mình giảm đèn 3 nhé,0,smart.home.decrease.level
bạn giúp mình giảm loa còi thứ 1 ở ban công nhé,smart.home.decrease.level,0,bạn giúp mình giảm ở,0,smart.home.decrease.level
em giúp tôi giảm âm thanh đa vùng thứ 4 xuống mức 2 nhé anh hơi chói mắt,smart.home.decrease.level,0,em giúp tôi giảm 2 nhé hơi chói mắt,0,smart.home.decrease.level
giảm huỳnh quang thứ 1 2 7 cấp 3,smart.home.decrease.level,0,giảm 3,0,smart.home.decrease.level
hãy giảm đi màn cửa thứ 3 xuống mức 3,smart.home.decrease.level,0,hãy giảm đi mức 3,0,smart.home.decrease.level
giảm đèn trang trí 4 xuống 2 cho mình với,smart.home.decrease.level,0,giảm 2 mình với,0,smart.home.decrease.level
mình muốn giảm thiết bị bóng vách xuống mức 2 bạn nhé,smart.home.decrease.level,0,mình muốn giảm thiết_bị bóng mức 2 nhé,0,smart.home.decrease.level
bạn giảm hộ mình đèn tròn thứ 4 với,smart.home.decrease.level,0,bạn giảm hộ mình với,0,smart.home.decrease.level
giảm đèn rủ xuống 3 cho mình với,smart.home.decrease.level,0,giảm xuống cho mình với,True,smart.home.decrease.percentage
hạ thấp độ sáng mành đôi 4 phòng họp gia đình 5 đi 3 mức,smart.home.decrease.level,0,hạ thấp độ sáng 3,0,smart.home.decrease.level
giảm mức loa còi 2,smart.home.decrease.level,0,giảm mức,0,smart.home.decrease.level
em giúp tôi giảm đèn cảnh thứ 4 xuống mức 1 nhé anh hơi chói mắt,smart.home.decrease.level,0,em giúp tôi giảm xuống mức nhé anh hơi chói mắt,0,smart.home.decrease.level
giảm đèn bếp 1 phòng bếp 5 1 cấp 1,smart.home.decrease.level,0,giảm cấp 1,0,smart.home.decrease.level
giảm giúp mình đèn ốp tường thứ 3 xuống mức 4,smart.home.decrease.level,0,giảm giúp mình xuống mức,0,smart.home.decrease.level
mình đang muốn giảm thiết bị bóng treo tường,smart.home.decrease.level,0,mình đang muốn giảm thiết_bị bóng,0,smart.home.decrease.level
ở phòng nghiên cứu 3 tối tăm quá em giảm giúp anh 1 mức độ của bóng huỳnh quang 2 nhé à quên anh ở tầng 9 nhen,smart.home.decrease.level,0,ở quá em giảm giúp anh 1 mức_độ bóng_huỳnh_quang 2 nhé tầng 9 nhen,0,smart.home.decrease.level
hello ngày của tôi thật thảm họa bạn giúp tôi giảm loa đài thứ 3 xuống mức 1 nhé,smart.home.decrease.level,0,hello ngày của tôi thật thảm_họa bạn giúp tôi giảm loa mức 1,0,smart.home.decrease.level
giảm đèn sưởi 2 xuống mức 2,smart.home.decrease.level,0,giảm xuống mức,0,smart.home.decrease.level
hạ thấp bóng vườn xuống mức 1,smart.home.decrease.level,0,hạ thấp xuống mức,0,smart.home.decrease.level
bạn giúp mình giảm kịch bản ở phòng thực hành 3 nhé,smart.home.decrease.level,0,bạn giúp mình giảm phòng,0,smart.home.decrease.level
milo hạ xuống bóng hắt 3 xuống mức 3 thôi,smart.home.decrease.level,0,milo hạ xuống xuống mức thôi,0,smart.home.decrease.level
giảm đi cảnh 1 cổng 1 xuống mức 2,smart.home.decrease.level,0,giảm đi xuống mức,0,smart.home.decrease.level
mình muốn giảm thiết bị đèn làm việc xuống mức 3 bạn nhé,smart.home.decrease.level,0,mình muốn giảm thiết_bị đèn 3 bạn,True,smart.home.check.status
mình muốn giảm thiết bị đèn chùm thứ 1 xuống mức 2 bạn nhé,smart.home.decrease.level,0,mình muốn giảm thiết_bị đèn_chùm 2 bạn,0,smart.home.decrease.level
bạn có thể giúp mình giảm độ sáng của đèn tuýp xuống được không,smart.home.decrease.level,0,bạn có_thể giúp mình giảm độ sáng của đèn được không,0,smart.home.decrease.level
bạn giảm hộ mình đèn tranh 4 xuống mức 3 nhé,smart.home.decrease.level,0,bạn giảm hộ mình xuống mức nhé,True,smart.home.decrease.percentage
giảm đèn nhiều màu 3 số 3 phòng hội trường 3 tầng tầng 5,smart.home.decrease.level,0,giảm số phòng 5,0,smart.home.decrease.level
bật đèn ốp tường 2 phòng ăn sáng thêm 2 mức nữa,smart.home.increase.level,0,bật thêm mức nữa,True,smart.home.device.onoff
tăng giúp mình bóng tường ở đầu hè lên mức 3,smart.home.increase.level,0,tăng giúp mình ở mức 3,0,smart.home.increase.level
cho mình tăng đèn đứng 1 lên 1,smart.home.increase.level,0,cho mình tăng lên,0,smart.home.increase.level
tôi cần bạn tăng mức độ động cơ thứ 3 4 lên cấp 2 nha,smart.home.increase.level,0,tôi cần bạn tăng mức_độ động_cơ 2 nha,0,smart.home.increase.level
tăng giúp tôi đèn tiết kiệm điện 4 với,smart.home.increase.level,0,tăng giúp tôi,0,smart.home.increase.level
tăng giúp mình độ sáng của đèn led thứ 4 với,smart.home.increase.level,0,tăng giúp mình độ sáng của với,0,smart.home.increase.level
giúp mình tăng thiết bị âm thanh đa vùng lên cấp độ 2 nhé,smart.home.increase.level,0,giúp mình tăng thiết_bị âm_thanh_đa nhé,True,smart.home.set.level
giúp tôi tăng lên bóng sưởi phòng trẻ con 4 thêm 3 mức,smart.home.increase.level,0,giúp tôi tăng lên 3,0,smart.home.increase.level
bạn giúp mình tăng quạt 2 ở phòng là 5 lên mức 5,smart.home.increase.level,0,bạn giúp mình tăng ở lên mức,0,smart.home.increase.level
tăng đèn 4 thêm 2 số nữa,smart.home.increase.level,0,tăng thêm số nữa,0,smart.home.increase.level
bật quạt treo tường 1 thêm 3 mức thôi,smart.home.increase.level,0,bật thêm mức thôi,0,smart.home.increase.level
tăng mỗi đèn chùm thứ 3 lên số 5,smart.home.increase.level,0,tăng mỗi số 5,0,smart.home.increase.level
bóng sưởi thứ 2 phòng ngủ ông bà tăng thêm 1 mức,smart.home.increase.level,0,1 mức,True,smart.home.decrease.level
tăng thêm tốc độ van nước thứ 3 5 lên mức 3 ngay nhá,smart.home.increase.level,0,tăng thêm tốc_độ van mức 3 nhá,0,smart.home.increase.level
tăng đèn nhiều màu 4 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,tăng lên 1 bạn ơi thấp quá,0,smart.home.increase.level
giúp mình kéo ti vi thứ 4 lên mức 2 nhé,smart.home.increase.level,0,giúp mình kéo lên mức nhé,0,smart.home.increase.level
tăng giúp mình độ sáng của đèn nhiều màu 1 với,smart.home.increase.level,0,tăng giúp mình độ sáng của với,0,smart.home.increase.level
bạn có thể giúp mình thay đổi mức độ của kiểng được không tăng nó lên một chút,smart.home.increase.level,0,bạn có_thể giúp mình thay_đổi mức_độ của kiểng được không nó lên một_chút,0,smart.home.increase.level
tăng tivi lên 3,smart.home.increase.level,0,tăng lên,True,smart.home.increase.percentage
giúp mình tăng thiết bị bóng compact thứ 4 lên cấp độ 1 nhé,smart.home.increase.level,0,giúp mình tăng thiết_bị bóng cấp_độ 1 nhé,0,smart.home.increase.level
tăng màn cửa đơn lên 4 hộ mình với,smart.home.increase.level,0,tăng 4 mình với,0,smart.home.increase.level
tăng mỗi mành đôi 2 lên số 5,smart.home.increase.level,0,tăng mỗi lên số,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng cảnh 1 ở vườn sau 5 lên mức 5 nhớ,smart.home.increase.level,0,xin chào bạn ơi bạn giúp mình tăng ở lên mức nhớ,0,smart.home.increase.level
tăng đèn sân thứ 3 lên 4 hộ mình với,smart.home.increase.level,0,tăng lên hộ mình với,0,smart.home.increase.level
tăng đèn trần thứ 3 4 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,tăng 1 bạn ơi thấp quá,0,smart.home.increase.level
nhất bạn tăng đèn hoa thứ 1 lên một tí hộ bạn với,smart.home.increase.level,0,nhất bạn tăng lên một_tí hộ bạn với,0,smart.home.increase.level
bạn giúp mình tăng thiết bị quạt thông gió thứ 1 lên mức 5 ở văn phòng 3 giúp mình nhé,smart.home.increase.level,0,bạn giúp mình tăng thiết_bị quạt mức 5 văn_phòng nhé,0,smart.home.increase.level
giúp mình kéo bóng học lên mức 3 nhé,smart.home.increase.level,0,giúp mình kéo lên mức nhé,0,smart.home.increase.level
giúp mình kéo đèn thứ 4 lên mức 5 nhé,smart.home.increase.level,0,giúp mình kéo lên mức nhé,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng đèn trang trí 2 ở nhà xe 1 lên mức 2 nhớ,smart.home.increase.level,0,xin chào bạn ơi bạn giúp mình tăng nhà_xe 2 nhớ,0,smart.home.increase.level
tăng đèn ốp tường lên mức 2 tại nhà để xe 3,smart.home.increase.level,0,tăng lên mức tại,0,smart.home.increase.level
tăng giúp tôi bóng ngủ với,smart.home.increase.level,0,tăng giúp tôi với,0,smart.home.increase.level
bạn có thể giúp mình thay đổi mức độ của đèn cây 2 được không tăng nó lên một chút,smart.home.increase.level,0,bạn có_thể giúp mình thay_đổi mức_độ của đèn cây 2 nó lên một_chút,0,smart.home.increase.level
tăng thêm đèn trụ cổng thứ 3 phòng ăn tối 3 lên mức 3,smart.home.increase.level,0,tăng thêm lên mức,0,smart.home.increase.level
tăng giúp mình đèn làm việc ở phòng sinh hoạt chung 3 lên mức 4,smart.home.increase.level,0,tăng giúp mình phòng 4,0,smart.home.increase.level
kiểng thứ 1 phòng chờ bật thêm 3 mức,smart.home.increase.level,0,bật thêm mức,0,smart.home.increase.level
tăng thêm bóng sợi đốt sân sau 3 lên mức 3,smart.home.increase.level,0,tăng thêm lên mức,0,smart.home.increase.level
tăng đèn âm trần thứ 2 lên mức 3 tại 1,smart.home.increase.level,0,tăng lên mức tại,0,smart.home.increase.level
tăng lên bóng rủ quầy lễ tân 5 lên mức 3,smart.home.increase.level,0,tăng lên mức 3,0,smart.home.increase.level
tăng lên giúp mình bóng âm trần 3 lên mức 3,smart.home.increase.level,0,tăng lên giúp mình lên mức,0,smart.home.increase.level
tăng giúp mình đèn 1 ở phòng họp gia đình lên mức 2,smart.home.increase.level,0,tăng giúp mình ở mức 2,True,smart.home.set.level
giúp mình tăng mức độ van nước,smart.home.increase.level,0,giúp mình tăng mức_độ van,True,smart.home.increase.percentage
bạn có thể giúp mình thay đổi mức độ của bóng trụ cổng 3 được không tăng nó lên một chút,smart.home.increase.level,0,bạn có_thể giúp mình thay_đổi mức_độ của bóng trụ cổng nó lên một_chút,0,smart.home.increase.level
tăng rèm thứ 3 lên 2 hộ mình với,smart.home.increase.level,0,tăng lên hộ mình với,0,smart.home.increase.level
giúp mình kéo bóng tường lên mức 1 nhé,smart.home.increase.level,0,giúp mình kéo lên mức nhé,0,smart.home.increase.level
