,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
1172,mình muốn giảm thiết bị bóng vách xuống mức 2 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1173,bạn giảm hộ mình đèn tròn thứ 4 với,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1175,hạ thấp độ sáng mành đôi 4 phòng họp gia đình 5 đi 3 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1176,giảm mức loa còi 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1177,em giúp tôi giảm đèn cảnh thứ 4 xuống mức 1 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1178,giảm đèn bếp 1 phòng bếp 5 1 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1179,giảm giúp mình đèn ốp tường thứ 3 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1180,mình đang muốn giảm thiết bị bóng treo tường,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1181,ở phòng nghiên cứu 3 tối tăm quá em giảm giúp anh 1 mức độ của bóng huỳnh quang 2 nhé à quên anh ở tầng 9 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1182,hello ngày của tôi thật thảm họa bạn giúp tôi giảm loa đài thứ 3 xuống mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1183,giảm đèn sưởi 2 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1184,hạ thấp bóng vườn xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1185,bạn giúp mình giảm kịch bản ở phòng thực hành 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1186,milo hạ xuống bóng hắt 3 xuống mức 3 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1187,giảm đi cảnh 1 cổng 1 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1188,mình muốn giảm thiết bị đèn làm việc xuống mức 3 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1189,mình muốn giảm thiết bị đèn chùm thứ 1 xuống mức 2 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1190,bạn có thể giúp mình giảm độ sáng của đèn tuýp xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1191,bạn giảm hộ mình đèn tranh 4 xuống mức 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1192,giảm đèn nhiều màu 3 số 3 phòng hội trường 3 tầng tầng 5,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1193,bật đèn ốp tường 2 phòng ăn sáng thêm 2 mức nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1194,tăng giúp mình bóng tường ở đầu hè lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1195,cho mình tăng đèn đứng 1 lên 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1196,tôi cần bạn tăng mức độ động cơ thứ 3 4 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1197,tăng giúp tôi đèn tiết kiệm điện 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1198,tăng giúp mình độ sáng của đèn led thứ 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1199,giúp mình tăng thiết bị âm thanh đa vùng lên cấp độ 2 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1200,giúp tôi tăng lên bóng sưởi phòng trẻ con 4 thêm 3 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1201,bạn giúp mình tăng quạt 2 ở phòng là 5 lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1202,tăng đèn 4 thêm 2 số nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1203,bật quạt treo tường 1 thêm 3 mức thôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1204,tăng mỗi đèn chùm thứ 3 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1205,bóng sưởi thứ 2 phòng ngủ ông bà tăng thêm 1 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1206,tăng thêm tốc độ van nước thứ 3 5 lên mức 3 ngay nhá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1207,tăng đèn nhiều màu 4 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1208,giúp mình kéo ti vi thứ 4 lên mức 2 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1209,tăng giúp mình độ sáng của đèn nhiều màu 1 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1210,bạn có thể giúp mình thay đổi mức độ của kiểng được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1211,tăng tivi lên 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1212,giúp mình tăng thiết bị bóng compact thứ 4 lên cấp độ 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1213,tăng màn cửa đơn lên 4 hộ mình với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1214,tăng mỗi mành đôi 2 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1215,xin chào bạn ơi bạn giúp mình tăng cảnh 1 ở vườn sau 5 lên mức 5 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1216,tăng đèn sân thứ 3 lên 4 hộ mình với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1217,tăng đèn trần thứ 3 4 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1218,nhất bạn tăng đèn hoa thứ 1 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1219,bạn giúp mình tăng thiết bị quạt thông gió thứ 1 lên mức 5 ở văn phòng 3 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1220,giúp mình kéo bóng học lên mức 3 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1221,giúp mình kéo đèn thứ 4 lên mức 5 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1222,xin chào bạn ơi bạn giúp mình tăng đèn trang trí 2 ở nhà xe 1 lên mức 2 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1223,tăng đèn ốp tường lên mức 2 tại nhà để xe 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1224,tăng giúp tôi bóng ngủ với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1225,bạn có thể giúp mình thay đổi mức độ của đèn cây 2 được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1226,tăng thêm đèn trụ cổng thứ 3 phòng ăn tối 3 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1227,tăng giúp mình đèn làm việc ở phòng sinh hoạt chung 3 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1228,kiểng thứ 1 phòng chờ bật thêm 3 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1229,tăng thêm bóng sợi đốt sân sau 3 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1230,tăng đèn âm trần thứ 2 lên mức 3 tại 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1231,tăng lên bóng rủ quầy lễ tân 5 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1232,tăng lên giúp mình bóng âm trần 3 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1233,tăng giúp mình đèn 1 ở phòng họp gia đình lên mức 2,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1234,giúp mình tăng mức độ van nước,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1235,bạn có thể giúp mình thay đổi mức độ của bóng trụ cổng 3 được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1236,tăng rèm thứ 3 lên 2 hộ mình với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1237,giúp mình kéo bóng tường lên mức 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1238,tăng bóng thờ 2 2 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1239,tăng bóng sân lên mức 1 tại nhà vệ sinh,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1240,tăng bòng hắt trần lên 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1241,tăng bóng treo tường 4 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1242,tvs 1 phòng tiếp đón tăng đến thêm 3 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1243,vậy tăng cái đèn tròn thứ 2 lên 2 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1244,tăng thêm tốc độ đèn trang trí thứ 2 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1245,trợ lý ơi làm ơn tăng độ sáng van tưới lên giúp tôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1246,tăng bòng hắt trần phòng ngủ ông bà 3 đến mức 3 ngay lập tức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1247,bạn giúp mình tăng đèn cổng thứ 4 ở cơ quan lên mức 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1248,giúp tôi bật nút ấn phòng dành cho nữ thêm 3 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1250,giúp em tăng lên đèn trụ cổng 1 thêm 1 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1251,giúp em tăng loa còi 1 thêm 3 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1252,bạn giúp mình tăng đèn tranh lên mức 1 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1253,tôi cần bạn tăng mức độ đèn tròn thứ 4 3 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1254,vậy tăng cái đèn âm trần thứ 2 lên 1 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1255,đèn đứng bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1256,bạn tăng đèn làm việc lên mức 3 tại room phòng thu nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1257,tăng tốc độ đèn tranh 2 phòng tắm xông hơi 3 lên mức 5 ngay nhá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1258,tăng tốc độ bóng phòng thí nghiệm lên mức 3 ngay nhá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1259,đèn downlight văn phòng tăng lên thêm 1 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1260,bạn giúp mình tăng đèn chùm thứ 4 ở sân vườn lên mức 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1261,bạn có thể giúp mình thay đổi mức độ của đèn vườn được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1262,nhất bạn tăng đèn hắt lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1263,tăng đèn học thứ 4 lên 2 hộ mình với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1264,tôi cần bạn tăng mức độ bóng led 1 2 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1265,hộ mình bật tốc độ mành cuốn thứ 1 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1266,trợ lý ơi làm ơn tăng độ sáng bình nóng lạnh lên giúp tôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1267,bạn giúp mình tăng bóng hắt 2 lên mức 2 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1268,tăng thêm mọi đèn để bàn thứ 2 lên số 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1269,giúp tôi tăng lên đèn led 4 phòng ngủ con 1 thêm 1 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1270,âm thanh đa vùng bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1271,tăng kiểng thứ 3 lên mức 5 tại phòng ông bà,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1273,tăng bóng hắt tường thứ 3 2 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1274,xin chào bạn ơi bạn giúp mình tăng loa thứ 3 ở phòng học 1 lên mức 5 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1277,giúp mình tăng thiết bị máy lạnh thứ 1 lên cấp độ 4 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1278,tăng thêm bóng treo tường thứ 1 phòng thực hành lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1279,đèn cảnh bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
